t,x,y,z,yaw
2.2424242424242427,-0.25739502397049296,0.15410321747202216,0.7,0
2.303030303030303,-0.2748325372296207,0.12027916062198452,0.7,0
2.3636363636363638,-0.287847892084349,0.08451976705242949,0.7,0
2.4242424242424243,-0.2962316666029182,0.04740041879200516,0.7,0
2.484848484848485,-0.29984896271495554,0.009518380049420636,0.7,0
2.5454545454545454,-0.2986415767719254,-0.028516812991254845,0.7,0
2.606060606060606,-0.2926289360656221,-0.0660931598359621,0.7,0
2.666666666666667,-0.28190778623577256,-0.10260604299770039,0.7,0
2.7272727272727275,-0.2666506345964772,-0.13746795651822277,0.7,0
2.787878787878788,-0.2471029744289501,-0.1701179591588308,0.7,0
2.8484848484848486,-0.2235793349027265,-0.2000307001548874,0.7,0
2.909090909090909,-0.19645822018358572,-0.2267248723062773,0.7,0
2.9696969696969697,-0.1661760191598334,-0.24977095639043118,0.7,0
3.0303030303030303,-0.13321998378173225,-0.26879813228740074,0.7,0
3.090909090909091,-0.09812038899522663,-0.2835002456144005,0.7,0
3.1515151515151514,-0.061442000419557496,-0.29364073386443357,0.7,0
3.2121212121212124,-0.023774987057036973,-0.2990564327855827,0.7,0
3.272727272727273,0.014274574747122109,-0.29966020175490243,0.7,0
3.3333333333333335,0.05209445330007891,-0.29544232590366243,0.7,0
3.393939393939394,0.08907611259848214,-0.2864706724332223,0.7,0
3.4545454545454546,0.1246245039005655,-0.2728895986063557,0.7,0
3.515151515151515,0.15816764028315064,-0.2549176289848543,0.7,0
3.5757575757575757,0.18916580012535658,-0.23284393928752717,0.7,0
3.6363636363636367,0.2171202114315208,-0.20702370344463383,0.7,0
3.6969696969696972,0.24158107725931727,-0.17787237871639255,0.7,0
3.757575757575758,0.2621548131209352,-0.14585902083014118,0.7,0
3.8181818181818183,0.2785103799048217,-0.11149873669809848,0.7,0
3.878787878787879,0.2903846104189069,-0.07534439615432363,0.7,0
3.9393939393939394,0.2975864438492386,-0.03797773607212478,0.7,0
4.0,0.3,-1.4695761589768238e-16,0.7,0
4.0606060606060606,0.2975864438492386,0.03797773607212449,0.7,0
4.121212121212121,0.29038461041890695,0.07534439615432335,0.7,0
4.181818181818182,0.27851037990482197,0.11149873669809772,0.7,0
4.242424242424242,0.26215481312093586,0.14585902083013996,0.7,0
4.303030303030303,0.24158107725931807,0.17787237871639144,0.7,0
4.363636363636363,0.21712021143152171,0.20702370344463286,0.7,0
4.424242424242425,0.1891658001253568,0.232843939287527,0.7,0
4.484848484848485,0.15816764028315092,0.2549176289848542,0.7,0
4.545454545454546,0.12462450390056624,0.27288959860635537,0.7,0
4.606060606060606,0.08907611259848293,0.286470672433222,0.7,0
4.666666666666667,0.05209445330007973,0.2954423259036623,0.7,0
4.7272727272727275,0.014274574747123465,0.2996602017549023,0.7,0
4.787878787878788,-0.023774987057036682,0.2990564327855827,0.7,0
4.848484848484849,-0.06144200041955721,0.2936407338644336,0.7,0
4.909090909090909,-0.09812038899522636,0.28350024561440057,0.7,0
4.96969696969697,-0.13321998378173197,0.2687981322874009,0.7,0
5.03030303030303,-0.16617601915983274,0.24977095639043165,0.7,0
5.090909090909091,-0.19645822018358508,0.22672487230627783,0.7,0
5.151515151515151,-0.22357933490272594,0.20003070015488802,0.7,0
5.212121212121212,-0.24710297442894932,0.1701179591588319,0.7,0
5.2727272727272725,-0.2666506345964766,0.137467956518224,0.7,0
5.333333333333334,-0.2819077862357725,0.10260604299770068,0.7,0
5.3939393939393945,-0.29262893606562207,0.06609315983596238,0.7,0
5.454545454545455,-0.2986415767719253,0.028516812991255143,0.7,0
5.515151515151516,-0.29984896271495554,-0.00951838004941981,0.7,0
5.575757575757576,-0.2962316666029184,-0.04740041879200435,0.7,0
5.636363636363637,-0.2878478920843494,-0.08451976705242817,0.7,0
5.696969696969697,-0.2748325372296208,-0.12027916062198424,0.7,0
5.757575757575758,-0.2573950239704931,-0.1541032174720219,0.7,0
5.818181818181818,-0.2358159284228363,-0.18544769586618146,0.7,0
5.878787878787879,-0.2104424663118966,-0.21380825141365867,0.7,0
5.9393939393939394,-0.1816829061413003,-0.23872855215924937,0.7,0
6.0,-0.15000000000000047,-0.2598076211353313,0.7,0
